sentiment	review_text
neg	Como posso avaliar se eu nao recebi ainda, ja tem um mes q eu conprei e ate hoje ainda nao chegou ja até paguei a 1 parcela do cartao e nada , vou ter q acionar o procon...
pos	Gostei mais ainda dá agilidade da entrega, continue assim.. meus parabéns..
neg	Então, comprei esse produto à três semanas e a tecla “A” já estragou. Ela ainda está funcionando, porém, ela está agarrando e tipo “descolou” e está mais alta que as outras.
pos	ótimo notebook, melhor custo benefício encontrado. ótimo notebook, melhor custo benefício encontrado. ótimo notebook, melhor custo benefício encontrado.ótimo notebook, melhor custo benefício encontrado.ótimo notebook, melhor custo benefício encontrado.
neg	Usei muito pouco e já está com problemas sérios. O vídeo trava toda hora e o som fica muito baixo de repente. Vamos ver se conseguirão consertar.
pos	Sem dúvida eu recomendo esse produto pra qualquer um. Excelente!!
pos	Produto ótimo para quem trabalha com edição de vídeos.
pos	Gostei muito do produto e a entrega foi pontual...
pos	Gostei muito do produto!  Ele é preciso e muito útil é um prdoutor forte som alto.
neg	Comprei um Dell Inspiron, mas o meu deu problemas logo nos primeiros meses e o HD durou apenas o tempo da garantia. Apesar de ter tentado uma solução junto a Dell não recebi retorno, apenas um orçamento de 900 e poucos reais pra trocar o HD. Péssima experiência. Dell nunca mais e não recomendo.
pos	Produto ótimo com bom desempenho. Recomendo. Quanto a entrega, ficou dentro do prazo estipulado, mas por ter pago por uma mais rápida não fiquei satisfeito.
pos	O produto é de excelente qualidade! Chegou em menos que o prazo calculado. Vale apena.
pos	PRODUTO com acabamento muito bom. Atende as expectativas. O único detalhe que a dell deveria mudar é o sistema do toutch ped que não é perfeito e como aparência, a inscrição  DELL abaixo da tela, que é pintada, diferente dos mais antigos que era uma plaquinha embutida, mas isto é apenas um detalhe.
pos	Produto com um design moderno.. Fininho lindo ameiiii.. É rápido atende perfeitamente minhas necessidades.. A entrega foi excepcional.. Recomendo sem dúvidas.
pos	Bom desenvolvimento do aparelho, bonito, recomendo.
pos	Bom é um produto de boa qualidade. Em referencia au serviço pretado pela <empresa> gosto muito é de excêlente qualidade...
pos	Gostei muito do Note book Lenovo, atendeu todas minhas expectativas, todas as informações sobre o produto eram verídicas. Entrega rápida.
neg	Parou de funcionar com poucos dias de uso, está na assistência técnica para conserto, tenho outros desta mesma marca e a  durabilidade  e ótima pór isso comprei desta mesma marca.Creio que este problema será resolvido logo
pos	Produto maravilhoso e a entrega no tempo estimado como sempre.
neg	Não recomento o produto.. ele estragou com 3 dias de uso!!! As lojas <empresa> devolveu o valor em vale compras e comprei outro produto de marca diferente
pos	O único ponto negativo é a tela que poderia ser Full HD (não que a atual seja ruim). Destaco o desempenho gráfico e fluidez. Instalei Windows 10 e tá rodando suave.
pos	Produto excelente. Igual ao descrito e ainda chegou antes do prazo.
pos	Perfeito, super recomendo, ponto ruim e não tem drives, nem leitor de cartão, mais é super rápido, rodou The Sims 3 de boa...
pos	É um bom produto, mas parece ser um material muito frágil.
pos	Produto muito bom, esteticamente maravilhoso. Tem um porém, não vem mais com a entrada para CD, único motivo pelo qual não avalie em Excelente.
pos	Muito bom computador! tenho 3 unidades em casa na familia
neg	Apesar de ter recebido antes do prazo, o que é positivo para a TRANSPORTADORA, o not esquenta, travou duas vezes em menos de 5 dias e veio com o windows 8... fica pedindo para atualizar o windows 10.  Me parece propaganda enganosa
pos	Produto barato que supre todas as necessidades para um home office
pos	Notebook muito bom, é o segundo do mesmo fabricante que compro. Instalei o Windows assim que chegou e está rodando tudo perfeitamente. A máquina que comprei anteriormente, com a mesma configuração, tem o teclado iluminado o que é muito bom para o uso no escuro. Este infelizmente não tem. Por  outro lado, este possui leitor de CD/DVD o que o PC que comprei anteriormente não possuía... Vai entender essa DELL. De toda forma vale muito a pena, o som é excelente, rápido e a tela é grande o que contribui muito com o uso para o trabalho e estudo. Recomendo.
pos	Já comprei várias vezes pelo site da loja, os produtos sempre chegam antes do prazo estabelecido no ato da compra e em perfeito estado!
pos	É o que vem na definição dele, corresponde ao que eu esperava. O uso p/ estudar e assistir filmes c/ o cabo hdmi micro que vem no notebook.
pos	Funciona muito rápido e atende minhas necessidades
pos	Entrega antes do previsto e produto em ótimo estado. Quanto ao produtos, cumpre com minhas exigências e é de boa qualidade.
neg	Tive que mandar ele para a assistência 3 vezes, deu inúmeros problemas de vários tipos, seja de tela azul da morte a problemas de carcaça! péssimo notebook!
pos	É um produto de excelente qualidade,muito ágil ou seja uma máquina potente valeu a pena ter adquirido o produto.
pos	Gostei bastante do produto, contudo percebo que ele esquenta bastante.
pos	ÓTIMO CUSTO E BENEFICIO, VALE APENA CADA CENTAVO...
pos	Muito obrigado o produto e excelente. Adorei.  Muito lindo
pos	ENTREGA 5 DIAS ANTES DO PRAZO. AMEI!!!! ESTOU SUPER FELIZ COM A MINHA COMPRA.
pos	Supriu muito bem as minhas necessidades. Ele aguenta programas mais pesados e alguns jogos tranquilamente (OverWatch, CsGo, etc) sem problemas. A única reclamação que tenho dele é que por fazer o esforço de rodar tudo isso, ele acaba esquentando um pouco. Mas nada que um cooler não dê jeito.
pos	Produto excelente , muito leve e funcional. vale a pena , recomendo.
pos	Produto, bonito, robusto e fácil de instalar. Muito rápido.
pos	O PRODUTO TEM POUCOS DIAS DE COMPRADO, ESTÁ DENTRO DAS MINHAS ESPECTATIVAS. ÓTIMO PARA QUEM FAZ POUCO USO.
pos	Estamos com duas semanas de uso e até o momento atendeu as expectativas.
pos	Quero deixar aqui minha avaliação sobre a entrega;Tinha a opção do frete grátis,5 a 7 dias.preferi pagar,9,90 prazo 4 a 5 dias. Chegou no prazo máximo.Oque me preocupa é sempre chegou no prazo minimo. (Estamos perdendo qualidade em meio a crise?????.) Se puxar meu histórico vão ver que tem mais compras.
neg	PÉSSIMO, HORRÍVEL!!!!  SÓ NÃO DEVOLVO PORQUE PASSOU DO PRAZO, DEVIAM TER VERGONHA DE VENDER UMA PORCARIA DESSAS!!
pos	ele estava lento, mas já resolvi o problema .... era o antivirus . Agora está ok;
pos	Gostei do produto, um pouco lento no início até atualizar os programas, sistema operacional, mas depois tudo tranquilo, uso para estudos e trabalhos atende bem.
pos	Produto de ótima qualidade. Entrega super rápida. Gostei muito.
pos	Ótimo desempenho para trabalhar, navegar na internet, e rodar jogos não muito pesados;  Acabamento bonito; Entrega antes do prazo; Preço atraente para notebooks dessa categoria (2500,00); Com 1 mês de uso ainda não apresentou nenhum problema ou lentidão; Bateria dura pouco (pouco mais de 2h); Faz um barulho estranho (não chega a me incomodar).
neg	produto veio com defeito e quebrado, pois naõ recomendo pra ninguem
neg	É lindo, fininho e levinho, mas tem a memória de um celular. Devolvi. Uma pena. Ponto para <empresa>, processo de devolução rápido e sem complicação.
pos	O produto foi entregue no prazo estipulado. O desempenho é modesto mas supre as necessidades do usuário comum e faz jus ao preço que é vendido. Estou no segundo dia de uso (ainda) e não tenho reclamações.
pos	produto muito bom para jogar online e pra quem procura qualidade
pos	Recomendo, entrega mega rápida. Produto de alta qualidade
pos	Excelente produto , ótimo desempenho,  recomendo  a  todos
pos	Atende minhas necessidades apesar de achar que a bateria tem pouca duração em atividade.
pos	Produto tem uma qualidade boa, fácil de levar, aplicativos ótimos da Samsung, pra computador de nível inicial e uso simples é o melhor
pos	Superou as expectativas com relação ao produto. Se alguém estiver em dúvida se vale a pena o custo benefício, eu recomendo.
neg	O NOTEBOOK DEU PROBLEMAS COM POUCO DIAS DE USO, POIS O MESMO NAO FUNCIONA MAIS E TENHO QUE MANDAR PARA ASISTENCIA
pos	DEPOIS QUE ATUALIZEI, A MÁQUINA FICOU SUPER RÁPIDA, GOSTEI BASTANTE, ATÉ O MOMENTO ESTÁ NOTA 1.000.
pos	Excelente Computador muito bom, facilita a digitação devido os recursos dele
pos	Chegou pouco antes do prazo, é lindo, leve e ótimo para estudar e navegar.
pos	atendendo minhas expectativas, bom desempenho ... nao trava fácil acesso
pos	O produto chegou em ordem e dentro do prazo. Quem for comprá-lo, atente-se a este modelo, pois ele não vem com drive de CD/DVD. Quem precisar da unidade, deverá comprá-lo à parte.
neg	Produto de péssima qualidade, e o carregador não vale 10 reais, vive dando problema e ainda quando você liga na garantia informam que se trata de um brinde e dessa forma não tem garantia, no entanto, em nenhum campo do certificado de garantia, se não quer dor de cabeça compre outro computador, uma porcaria de marca.
pos	Gostei muito do produto, chegou antes do prazo, atende para o que eu preciso. Recomendo.
pos	Além de muito bonito ele é bem leve e bem rapidinho, atendeu minhas expectativas.
pos	Excelente produto tá me ajudando muito no trabalho e no dia dia .
pos	O produto e ótimo,  fácil de acessar .... muito bom msm super recomendo .
pos	Adoramos o equipamento boa velocidade para trabalhar com desenvolvimento de software melhor custo beneficio!!
pos	Atendeu minhas expectativas! O produto chegou antes do prazo. Muito satisfeita!
neg	Comprei esse produto pelo  modelo e valor Acessível. Mas a descrição  nao dizia  que nao tem entrada cabo VGA nem USBe era justamente oque eu precisava.
pos	Ótimo computador, atendeu as minhas expectativas e é uma boa opção para estudantes.
pos	"É um ótimo equipamento, mas como hoje estamos muito ""imediatistas"" se tivesse um HD SSD seria o ideal."
pos	muito bom computador, para estudante de arquitetura
neg	O produto tem uma aparencia legal, moderna, mas no desempenho deixa a desejar.  Demora para abrir e trava com frequência.
pos	Otimo not chegou antes do prazo pelos Correios, recomendo.
neg	O Notebook não consegue captar bem o Wi-Fi. Demora um pouco na alternância entre programas. Isso pode ser uma questão específica minha pq eu estava acostumada com PC com gabinete que tinha mais recursos. Porém se eu pudesse teria adquirido um com uma placa de vídeo melhor. No mais para editar textos e ver uns vídeos ( se estiver próximo ao roteador) ele cumpre.
pos	Qdo escolhi o frete diziam que seria 2 dias úteis.  Levou 6 dias úteis para chegar.
neg	Comprei esse computador para utilizá-lo apenas para tarefas simples, como acesso à internet e edição de texto. Pensei que seria um bom custo-benefício, pois era um computador relativamente barato de uma marca conhecida. Ocorre que o processador desse computador é um absoluto desastre. Tive que tirar o Windows 10 e colocar o Windows 7 pra ver se rodava um pouco melhor. De fato, roda, mas ainda assim é uma máquina extremamente lenta. Além disso, o computador com um Office superlimitado. Em suma, evite esse computador se não quiser passar raiva!
neg	como fabrica uma porcaria dessa não tem armazenamento suficiente e não tem entrada pra cabo de rede um lixo !
pos	Entrega a tempo, preço acessível, produto conforme o esperado.
pos	produto muito bom e em otimo estado de conservação recomendo e pelo que pesquisei o seu preço também e bom.
pos	O produto foi entregue alguns dias depois da previsão, mas, fora isso eu recomendo, chegou inteiro, bem embalado, sem contar que é lindo.
neg	O aparelho é pratico mas muito lento. E durou só uma semana. Não liga mais. Agora tem perda de tempo, despesa pra mandar pra assistência técnica, fica sem computador.
pos	Aparelho funciona conforme prometido sendo adequado em preço e funcionalidade
pos	<empresa> supera no quesito entrega.  O notbook é muito bom, não tenho do que reclamar
pos	Recomendo o produto muito bom e chegou antes do prazo .
pos	Estou o utilizando já há 2 semanas e ele é simplesmente maravilhoso. Não me desapontou em nada em comparação com o Dell que eu possuía anteriormente, também i3. Indico!!!
neg	O notebook fica travando às vezes em funções básicas como abrir o Excel!
pos	Ótima relação preço benefício. No meu caso atendeu plenamente minhas necessidades.
pos	Produto de qualidade e compre os meus objetivos para o que eu estava precisando  !
pos	Muito bom, pra quem precisa usar para levar pra faculdade e tudo mais. Super recomendaria, chegou em 4 dias!
pos	"Esse é aquele famoso produto extremamente raro de se encontrar chamado ""Bom, barato e bonito"" Performance para jogos é excelente, não vai rodar graficos full, mas vc vai conseguir jogar seus jogos sem nenhum problema."
pos	Alcançou minhas expectativas, super recomendo. É show
pos	Muito bom o produto,chegou antes do prazo super recomendo.
pos	Excelente produto e entrega foi super rápido.  superou minha expectativa
pos	Notebook LINDO! Não tão rápido como esperava, mas supre as expectativas. Único ponto negativo: ele é um dos poucos que ainda vem com cd/dvd, porém não tem nenhum aplicativo que leia dvd nem instalado nem com Pre-instalação... ou seja, você tem que perder um tempo procurando algum aplicativo que faça esse trabalho. Muito fácil e gostosa a digitação nele!
pos	BOM  DIA  !......   JÁ TINHAM UM APARELHO DA MARCA NA NOSSA CASA .COMPRADO EM 2012  , MUITO BOM  E AGORA COMPREI ESSE PARA DEIXAR NA CASA DA SOGRA PARA MINHAS FILHAS FAZER DEVER DE CASA   .
pos	Produto muito bom de qualidade muito boa mas na minha opnião o windows 10 deixa ele um pouco pesado .
pos	Estou adorando meu notebook, seja para baixar arquivos e filmes, fazer leituras online ou simplesmente navegar na Internet. Produto muito bom, de fácil manuseio, leve e com design arrojado.
pos	Supriu todas as minhas necessidades. Aguenta todos os programas que uso sem travar.
pos	o produto atendeu as expectativas e a loja também.
neg	Recebi um e-mail pedindo para avaliar o produto, mas EU NÃO RECEBI E NÃO SEI ONDE ESTÁ O PRODUTO.
pos	Atende as necessidades de uma pessoa que não utiliza um notebook de forma profissional. Mas o computador é bem bom!!
pos	O computador é bom pra quem quer fazer coisas simples: usar internet, editar texto, etc. O único problema é quem vem esse windows novo que trava o tempo todo. Levei numa assistência técnica e pedi pra desinstalar o windows novo e instalar o windiws 8. Tá uma bala! Maravilhoso! Ou seja, o problema não era o note, era o sistema operacional. Fazendo essa mudança, eu super recomendo!
pos	O produto chegou antes do previsto e até o momento posso considerá-lo uma excelente compra.
pos	Ótimo produto recomendo, sem falar que a samsung é uma das melhores marcas.
neg	Bateria aguenta no maximo 3 horas, e para um note de 8gb de ram ele é mto lento. Não recomendo.
pos	Foi a melhor compra que fiz, optei pela entrega econômica, e chego em 10 dias  o Notebook Asus 2em 1 valeu muito apena ter o escolhido, tem um bom custo benefício em relação a outros dá categoria 2 em 1, e leve, elegante, teclado retroiluminado. Promete muito.
pos	Produto veio como esperado entrega pida acionamento perfeito é ir o
pos	Otimo acabamento e preço. Produto bonito  e com bom processador.
pos	Comprei esse notebook amei mão trava tela grande muito bonito  a <empresa> entregou em três dias..
pos	Notebook  Rápido ...dar pra ver vídeos ver filmes que não trava Excelente produto.
pos	Computador lindo, excelente máquina para trabalhar ou para navegar nas redes sociais.
pos	Excelente o produto e as lojas <empresa> impecável com a entrega
neg	A placa gráfica não é reconhecida pelo sistema, agora está ele só liga qdo quer. Comprei e tive q me ausentar do país, a assistência técnica de uma marca mundial, só pode ser no Brasil. Ou seja, um elefante branco. Não recomendo a ninguém. Comprem outra marca.
pos	Notebook muito bom, recomendo. Atende perfeitamente às minhas necessidades profissionais em softwares de engenharia e arquitetura.
pos	Notebook muito bom, a unica coisa que falta pra ficar perfeito é um HD SSD.. Mas também ele já vem com gaveta para o mesmo, deixando muito mais fácil a colocação...  Mesmo o windows 10, não sendo o melhor sistema para HD convencionais, ele se comporta muito bem. É um Note que pode ficar tranquilo ai por uns 7 anos sem problemas, claro se bem cuidado..
pos	Produto ótimo e entrega rápida , recomendo a todos.
neg	"Nada de especial pra qualificá-lo como de desempenho profissional, acho até que trava muito pra ser um I5. Lembro de 3 defeitos que me incomodam, além de algumas travadas: 1. O branco é péssimo pra manter limpo; qualquer manchinha de tinta de caneta que tenha nos dedos ele absorve e pra limpar é um sacrifício; 2. Não tem como identificar se o Caps Lock está ativado (qdo vc precisa digitar uma senha, antes terá que abrir um aplicativo em que possa digitar alguma letra pra saber de as maiúsculas estão ou não ativadas) e 3. Pra desligar o note vc precisar abrir o menu iniciar e acionar o desligamento, então abre uma tela avisando que um aplicativo está impedindo o desligamento. Vc volta pra ver e é o próprio menu iniciar que está aberto...e assim fica randomicamente sem desligar...até que vc resolva se arriscar e dar novo comando de ""desligar mesmo assim"". Quer dizer, tem coisa melhor no mercado do que os da Samsung por esse preço."
pos	Chegou antes do prazo, em perfeito estado. Aparelho excelente
pos	Maquina perfeita para arquitetos trabalharem com projetos pesados. nao trava. super recomendo
pos	Produto muito bom, o boot com o Windows 10 demora em torno de 15 segundos, e sim da pra formatar e colocar o Windows, só por vir com o Linux tem se uma economia de no mínimo 200 reais, tá rodando batlefield 4 A 30 fps note muito rapido, recomendo sem dúvidas!
neg	O produto é HORRÍVEL, comprei pelas configurações, porém dve ter algum problema sério de hardware e de HD, o computador é extremamente lento, trava direto, o suporte da ASUS é horrível, verifiquem todas as reclamações em sites especificos para que voces não sejam enganados igual a mim. Me arrependi de ter comprado este produto.
neg	Não recomendo,é bom de preço, mas durante 2 meses de uso parou de funcionar e além disso a assistência é péssima. Usava somente para estudar e  deu problema na placa. E além disso o contato com a positivo é horrível, tive que ficar procurando assistência técnica e encontrei só uma na minha cidade.
pos	Só descarregar rápido e também uso pouco por não ter Internet. Mas ele tá valendo
neg	Eu tinha um DELL Vostro. É um notebook muito superior a este.
pos	Ótima máquina com boa configuração. Rápido, teclado confortável e leve apesar do tamanho.
pos	Muito bom e leve além de bonito. Por enquanto está muito bom, recomendo.
pos	Atingiu minhas expectativas. Rápido, bonito e fácil de levar quando for sair.
neg	Comprei confiando que o processador era bom, mas é muito lento.
pos	Ótima qualidade! Vale muito a pena comprar este produto!  Entrega antes do prazo e tudo certinho.
pos	Melhor que eu esperava. Bom desempenho e ferramentas que melhoram o seu trabalho.
pos	Exelente produto, a entrega foi otina,  recomendo.
pos	Super funcional, em todos os sentidos, rápido , teclado muito suave e eficaz. Super recomendo.
neg	Não indico nem para o meu inimigo, com um mês de uso, ele simplesmente não liga, nem da sinal de vida, dinheiro jogado no lixo.
neg	Deu defeito com 15 dias de uso, começou travando e agora não liga, aparece uma mensagem de diagnósticando o problema e em seguida aparece algumas opções que não funcionam ao clicar, ou então pede pra restaurar o computador
pos	O notebook atende as expectativas, ele é rápido, tem um bom tamanho de tela, visual e teclado atraente com números e letras separados para facilitar a digitação. Produto chegou rápido.
pos	Não é um notebook top, mas para o meu uso caseiro é ótimo! A ressalva que faço é que a tampa branca não é lisa e sim rugosa. Se entrar uma sujeirinha, é mais difícil que limpar do que uma tampa lisa. Produto entregue dentro do prazo. Bem embalado, caixa lacrada e tudo conforme anúncio. Instalação inicial é tranquila, porém demorada devido ás atualizações do Windows 10 que veio em português.  Nesse modelo, a bateria é interna (como alguns modelos smartphones Samsung). Como uso quase sempre com o carregador, não sei dizer a duração do tempo da bateria, que também depende muito dos tipo de programas que serão usados. A placa de vídeo GForce Nvidia 920MX é acionada automaticamente somente em determinados programas (jogos por exemplo). Para uso em navegação, vídeos, planilhas é acionada a placa interna da Intel. (Isso economiza bateria, se não usar carregador) Recomendo esse modelo e a <empresa>
pos	PC MT LOKO MESMO TÃO LOKO QUANTO O PAULINHO MUITO BOM RECOMENDO PARA QUEM FOR MT LOKO
pos	Super PC, ótimas configurações, ideal pra rodar games e programas pesados além das funções diárias. Não esquenta muito, tela antirreflexo é um diferencial. Recomendo bastante o produto!
neg	Comprei o produto e funcionou perfeitamente por dois dias. Após isso a tela parou de funcionar e a <empresa> demorou 15 dias para vir retirar o produto para devolução. Não compre.
pos	Chegou antes do previsto,tudo funcionando,note esta me atendendo super bem,nao trava,e é mais bonito pessoalmente do que na foto...Uso note somente para faculdade.
pos	Nem preciso estar com ele pra dizer que é um ótimo notebook dentro do custo benefício!
pos	levando em consederação ao preço é um bom produto para quem quer estudar  entretanto não recomendo para jogos ou atividades mais pesadas. pros : bateria  dura  muito ! contra : processador  antigo
neg	Na terceira vez que liguei o computador começou a dar problemas na tela (tremia toda como se estivesse dando interferência). Meu computador tem 3 semanas, liguei para a assistência da Dell, fiquei mais de duas horas no telefone e eles falaram que iam mandar um técnico para trocar a tela e nada de marcarem a visita. Nem usei meu computador e a tela já tem que ser trocada, estou extremamente decepcionada com a Dell e com as <empresa>.
pos	Ótimo custo x benefício! Perfeito para atividades do dia-a-dia. Recomendo!
pos	Melhor notebook da categoria de até R$ 3.000,00. Muito bom para jogos.
pos	Ótimo produto, de acordo com as suas especificações. Tamanho maior do que os notebooks convencionais, devido ao teclado numérico. Não esquenta e nem possui ruido excessivo.
pos	"Uma das melhores compras que já fiz, notebook na medida certa e roda o Windows 10 ""liso"". Até o momento a unica coisa da qual não gostei muito foi do teclado, um pouco mole demais as teclas, mas isso é questão de gosto. Quanto a construção, segue o padrão Samsung de qualidade. Só não comprei o X51 pq faltou grana rssss mas quem puder investir um pouco mais, vale a pena."
pos	Produto de  acordo com as especificações do anuncio de excelente qualidade, atende todas as necessidades do cotidiano
neg	Não tenho como avaliar o produto, pois o mesmo veio com defeito, tive que devolver e estou aguardando a chegada do novo, aí poderi opnar sobre o mesmo. Grata
pos	O notebook é ótimo, por isso eu comprei outro, esse eu comprei pra minha filha, ela achou ótimo, ok........ \obrigado
pos	Produto muito bom, chegou no tempo carinho. O único “problema” que eu achei dele foi q ele não tem uma luz de led pra identificar se o caps look e nun look tá ligado. Até vc se ligar que tá ligado, vc ja até trocou de senha. Mas tirando isso, o produto é muito bom.
pos	só nao gostei pq demorou um pouco mas o restante ate o entregador foi muito bom eu agradeço e dou nota 10 a tudo so o prazo de entrega achei que demorou demais
pos	Esse é o meu quarto computador da Positivo.  Nunca tive nenhum problema. Super rápido e o sistema Linux me surpreendeu. Super leve e prático..
pos	Excelente.. entrega em 4 dias.. Demorou um pouco para confirmar a compra.
pos	Superou minhas expectativas. Produto bom, bateria dura bastante. Entrega super rápida!
pos	Gostei muito do notebook é leve, pequeno, portanto o transporte é fácil. Como utilizo para tarefas básicas e-mail, vídeos, word e excel fiquei muito satisfeita com o produto. Quanto as informações técnicas antes de comprar consultei os especialistas.
pos	produto top  nessa faixa de preço nao tem igual roda qualquer jogo e qualquer programa
pos	Atende as expectativas para estudo. Leve, compacto, teclado ótimo e velocidade boa.
pos	O equipamento atendeu minhas necessidades. Gostei muito do peso também.
neg	Falaram que tinha recebido o produto, e estou esperando até hoje chegar. Total falta de respeito.
pos	É meu primeiro Notebook, mas já tive experiências com notebooks de terceiros. Esse super satisfez minha necessidade, já que precisava dele mais para trabalhos acadêmicos, logo, por não precisar baixar muitos programas, ele não trava, é rápido e super bacana de se mexer. Super indico!
pos	Melhor aquisição pelo preço ofertado. Rápido, leve e eficiente. Recomendo.
pos	Produto de qualidade no modo geral. Atende várias necessidades.
neg	Omitem informações  cruciais sobre a vinculação da máquina à  plataforma 2010 do Windows. Deveriam  dizer  que é uma configuração-escrava.
pos	super leve, potente, moderno, muito bonito. Até agora é o melhor notebook que já tive. Muito bom o custo benefício
pos	Um excelente notebook. Trabalho com programas bem pesados e roda perfeitamente.  Um  ótima compra.
pos	Produto me atendeu super bem mesmo, recomendo a todos que estão interessados em comprar o mesmo.
pos	Note maravilhoso, bonito, performance excelente. Atendeu as minhas expectativas.
pos	Notebook ótima de boa qualidade. Recomendo. Muito satisfeito com a compra
pos	Gostei bastante, super rapido, bateria dura bastante, roda jogos pesados lisinho, e ainda tem a opcao de mudar o hd para sd e melhorar 100% a maquina, memoria expansivel, nao que precise de imediato, mas eh uma boa...adorei o produto, supriu todas as minhas necessidades, oq deixa a desejar apenas na minha opinao eh so o teclado q poderia ser retroiluminado
neg	eu liguei ele, e obviamente que tinha que pedir país, e outras coisas pra configurar o notebook... Porém, não teve nada disso, e as configurações dele está muito estranho... não tem windows, e trava muito, peguei ele dia 09/04/2018 (segunda feira) e hoje é 12/04/2018. não tem uma semana ainda, e acho que ele está péssimo ☹️
pos	chegou rapido, sem transtornos, vale a pena, amei a qualidade, ate agora não apresentou nenhum defeito.,obrigada lojas <empresa>!
neg	O produto foi entregue antes do prazo final de entrega; Este modelo de notebook é muito lento e trava a todo momento, muito caro e de péssima qualidade, já estou arrependida da compra.
pos	Muito bom o produto sem nenhuma problema,chegou ante do prazo!ta de parabens!!
pos	Muito bom, bonito, para mim o tamanho é ideal! Atende todas as necessidades, porém a bateria poderia ter mais duração.
pos	Ótimo notebook!!! Lindo e potente, recomendo a todos
pos	Recomendo muito, excelente notebook, e a entrega super rápida!!!!!
neg	Computador péssimo. Muito lento, vive travando. Quando trava todos os trabalhos são perdidos. Muito ruim. Não recomendo. Tem computador muito mais barato e melhor.
pos	Recomendooooo MUITO!!!! Amei! Produto maravilhoso e entrega tambem!!!!
pos	Esse produto é perfeito para realizar minhas atividades e chegou muito antes do previsto.
pos	Muito bom e seria excelente se viesse com o Windows ao invés do Linux.
pos	O produto chegou bem antes do prazo estipulado pela transportadora e em perfeitas condições, só esperava que o notebook fosse um pouco mais pesado hahaha ele é bem levinho e fino (isso não é ruim, eu que estou acostumado com o trambolho que usava antes). A única coisa que não gostei nele é que não tem aquele led para indicar se o CapsLock está ligado ou não, isso atrapalha um pouco, mas fora isso o notebook é perfeito
pos	Chegou bem rápida, tudo em ordem. Produto atendeu minhas necessidades.Recomendo.
pos	O produto tem ótimo custo x benefício. Carcaça bacana, boa performance e marca confiável. Foi entregue antes do prazo. Tudo certo. Satisfeito.
neg	Recebi ontem o produto( a entrega foi rápida), no qual ligou apenas uma vez para configurar, logo em seguida ele foi desligado para seguir a recomendação do manual para carregar por 3 hrs. Hoje pela manha, o notebook não quis mais ligar. Tentei contactar a empresa por e-mail, preenchi o formulário todo, mas fica gerando erro, mandando preencher todo o campo, inclusive os em vermelho, porem não tem nenhum vermelho. Tentei pelo o telefone e nada. Tentei solicitar a troca pelo o mesmo produto, mas informa que não tem nenhum produto igual ou semelhante, porem no site consta 2 em estoque. Enfim, atendimento é terrível para resolver o problema dos cliente.
pos	otimo produto, chegou dentro do prazo estipulado,estou satisfeito
pos	Gostei de mais o notebook, é muito rápido e bonito !
pos	Minha filha ficou muito satisfeita com este notbook, que ela vai usar no curso de arquitetura.
neg	PESSOAL, NÃO COMPREM NA <empresa>, ELES OFERECEM UM PÉSSIMO SERVIÇO DE ENTREGA. ELES TEM PARCEIRA COM A DIRECT LOG, QUE NÃO ENTREGA NADA NO PRAZO. O PRAZO DE ENTREGA DO MEU PC ERA DIA 02/04/2018, HOJE É 12/04 E AINDA NÃO RECEBI O PRODUTO, ELES (DIRECT LOG) ENTREGARAM PARA OS CORREIOS E AINDA TENHO QUE ESPERAR MAIS O PRAZO DOS CORREIOS!!! PÉSSIMO SERVIÇO DA <empresa> E DA DIRECT LOG!!!!
neg	Produto apresentou mau contato na tela com 7 dias de uso na hora de abrir fica piscando a tela!!!
neg	Infelizmente esse computador veio com problemas no hardware e não conseguia instalar o windows
neg	Não gostei! Caro, lento. Pensei que por ser i5 fosse  muito bom. O meu, mais antigo, Compaq i3 é  bem melhor. Windows 10 não gostei também; talvez este o deixe lento.
pos	amei. super rápido, fácil de usar. material de ótima qualidade. só estranhei que não tem entrada para cd room, mas já comprei um HD externo, o que não atrapalhou em nada, recomendo a todos.
pos	O único contra ponto é que o Windows 10 reinicia por atualizações de forma inesperada
pos	Trabalho com produção musical e uso um software que dentro dele uso vários Plugins, pude constatar que o notebook rodou tudo sem sobrecarregar nenhum momento. A bateria e tela são os pontos mais positivos. E em relação a entega e suporte da <empresa>, EXCELENTE! Veio bem antes do prazo, lacrado e em perfeito estado. Parabéns comprarei sempre.
neg	Com menos de 6 meses o meu notebook que nunca teve uma queda, a dobradiça quebrou.
pos	Gostei bastante do produto e tbm do atendimento e agilidade desde a compra até a entrega.
pos	Gosto da Asus, uma marca de confiança. E o som desse notebook é muito bom. Parabéns.
